,Epsilon,Operations,Rewards,Buy and hold,Drawdowns,Mean Rewards,Mean Buy and Holds,Mean Drawdowns
302,0.866741,394,-29.285574,-21.01545669,0.330942441,-28.68186684,12.06653251,0.388673121
303,0.866477,218,-49.953016,11.50921824,0.501512738,-29.13527172,12.45324734,0.391084593
304,0.865996,385,-23.925089,-6.790546656,0.310090244,-28.91697528,11.55176381,0.389129425
305,0.865678,256,-46.177647,51.31021782,0.505023,-28.92040017,11.85435397,0.38913828
306,0.865297,302,-50.174798,85.39494323,0.50174794,-29.11395308,12.77252995,0.390332004
307,0.864816,387,-37.534036,29.77236781,0.426083835,-28.98908995,13.02372448,0.389590807
308,0.864335,354,-47.92774,28.84291667,0.490627244,-29.3218559,13.53945351,0.391665434
309,0.863854,364,-8.910368,-26.47060451,0.243384473,-29.3813869,13.56086034,0.391719338
310,0.863373,368,-5.839285,-27.94224867,0.269752392,-29.51730991,13.60107124,0.391933349
311,0.863018,261,-48.062266,95.19824137,0.503132768,-29.89919074,14.79984369,0.394272281
312,0.862652,273,-49.176118,24.6935961,0.500623681,-30.29443408,15.23714961,0.396686386
313,0.862272,300,-46.358628,91.24178693,0.502552801,-30.38834351,15.86113832,0.397702368
314,0.861791,357,-19.654379,-21.35231876,0.315129645,-30.24151033,15.7155206,0.396981048
315,0.86131,349,-4.399938,-32.57465812,0.341782795,-29.80662598,15.08003004,0.39537359
316,0.860829,360,-39.761483,36.93444819,0.466290759,-29.71874422,15.09910011,0.395020445
317,0.860348,347,-42.469887,31.52470779,0.462548927,-29.64328957,14.64928739,0.394582601
318,0.85998,256,-44.255855,72.93321022,0.507304159,-30.10151829,15.67249678,0.397249252
319,0.859644,242,-50.848055,63.46097207,0.50848067,-30.13393844,15.99921588,0.39732577
320,0.859163,372,-4.609988,-25.84934025,0.285311493,-29.81637093,15.6396003,0.395350001
321,0.858682,338,-4.725667,-31.54918329,0.303540404,-29.36290794,14.95292686,0.393363775
322,0.858355,233,-47.284614,29.60523474,0.501586313,-29.41106347,15.04005066,0.39352265
323,0.857985,281,-51.412919,91.27243187,0.51412928,-29.71723323,16.05303505,0.395780357
324,0.857504,371,-28.430448,13.88647307,0.42361232,-29.50566647,15.58688423,0.395001481
325,0.857138,284,-49.796799,83.33333333,0.507604616,-30.02913937,16.732555,0.397370073
326,0.856657,356,11.040191,-32.79172342,0.256542083,-29.93934675,16.71396037,0.397225964
327,0.856176,354,-40.16138,33.33033731,0.465992997,-30.21974473,17.27163269,0.399133797
328,0.855695,375,23.629704,-32.80461958,0.255869648,-29.51538202,16.22673995,0.39661178
329,0.855227,348,-46.659565,86.51455117,0.507075047,-29.53917064,16.19785164,0.396592721
330,0.854746,366,-14.682696,-6.29303394,0.243390605,-29.32812304,15.96339744,0.395088352
331,0.854403,260,-50.273817,72.77683824,0.50390984,-29.82970523,16.93465378,0.397863218
332,0.853922,364,2.062358,-29.07569666,0.272311375,-29.3176645,15.69553963,0.395567898
333,0.853551,281,-51.40991,92.62619432,0.51409893,-29.71151717,16.85811947,0.397962769
334,0.85307,358,-37.511934,17.69742136,0.413085604,-29.68038995,16.89265798,0.397623002
335,0.852589,361,-39.248387,38.62754006,0.45445071,-29.6037163,16.9886931,0.397072551
336,0.852108,358,4.469148,-24.6244009,0.242081589,-29.25540696,16.5576415,0.395836679
337,0.851627,337,-6.447602,-19.03699604,0.239241123,-28.88566298,16.22562631,0.393646652
338,0.851252,272,-50.08076,90.38149216,0.508041447,-28.93053825,16.25644884,0.393703817
339,0.850771,347,-27.149338,33.79045356,0.470113229,-28.96336354,16.67274705,0.395241621
340,0.85029,256,-36.432415,-23.77135021,0.403675816,-29.34071871,16.72891084,0.396813733
341,0.849809,252,-44.12735,-31.49639161,0.446751099,-29.29056717,16.08072359,0.396229197
342,0.849328,303,46.147942,94.70597716,0.235061479,-28.7837101,17.2613895,0.396155459
343,0.848847,251,-9.364119,2.311562335,0.394188899,-28.47576466,17.05688194,0.395270463
344,0.848366,281,-30.608759,-7.211169851,0.421112035,-28.42702074,16.82320543,0.395664299
345,0.847885,252,1.68566,31.76770287,0.306491364,-27.9042411,16.66226539,0.393654704
346,0.847404,258,-41.486007,-31.18128289,0.42764559,-28.35718344,16.66819249,0.395076748
347,0.846923,256,-37.545775,-27.32532816,0.410555371,-28.78737649,16.70304173,0.396529766
348,0.846442,239,4.685791,22.76231831,0.336700656,-28.25380855,16.37170539,0.394861989
349,0.845961,284,-41.935202,-31.75627957,0.421183088,-28.47521612,16.23677912,0.396307336
350,0.84548,253,54.703446,89.81099596,0.194721552,-28.11128684,17.46293528,0.395760451
351,0.844999,245,68.852002,105.7867465,0.193053023,-27.07631267,18.44383748,0.393017293
352,0.844518,268,13.211368,30.52906616,0.197900022,-26.47254381,18.56432055,0.390153759
353,0.844037,245,68.145331,88.06028851,0.179660511,-25.34288547,18.62417332,0.38692685
354,0.843556,259,-40.667458,-29.80550936,0.415727216,-25.76746146,18.57266752,0.388722149
355,0.843075,246,-4.318833,7.028397286,0.351602101,-25.44447918,18.48399347,0.387522604
356,0.842594,261,-38.283197,-21.01545669,0.425951962,-25.31072228,17.98975643,0.386614908
357,0.842113,263,-46.647418,-33.29212294,0.468789851,-25.73477094,17.92029609,0.388852638
358,0.841632,261,-45.545634,-32.69148105,0.45545625,-26.04182359,17.83168172,0.390619412
359,0.841151,259,-0.875173,24.53243213,0.293158887,-26.02822968,18.31471954,0.391238671
360,0.84067,291,-41.93842,-29.44125226,0.43013343,-26.46743322,18.33384597,0.392918468
361,0.840189,268,5.9457,35.71474963,0.285343186,-26.00682763,18.28491421,0.391184558
362,0.839708,262,45.595246,86.46546284,0.190314258,-25.71425418,19.47060449,0.390605808
363,0.839227,263,0.532944,21.12032277,0.411017528,-25.25650696,18.9364009,0.389688119
364,0.838746,262,-36.103454,-27.71208504,0.388771246,-25.21947635,18.34570246,0.389121026
365,0.838265,259,4.508216,31.56197002,0.269411035,-25.02100992,18.90853808,0.388701938
366,0.837784,249,-9.512112,6.090777506,0.392112717,-24.67832351,18.11234059,0.387605758
367,0.837303,259,13.279093,33.29750448,0.231756537,-24.49186444,18.75885458,0.387408268
368,0.836822,236,4.010361,24.33220649,0.283388889,-24.05290086,18.75524069,0.385710663
369,0.836341,281,44.19528,78.8122132,0.188097323,-23.11031766,18.71520645,0.382585332
370,0.83586,267,53.281528,81.52849441,0.205989608,-22.55956931,19.75687894,0.382190417
371,0.835379,257,-35.304314,-31.62830914,0.36613041,-22.92746246,19.6788963,0.383563402
372,0.834898,262,-31.258774,-17.44194565,0.382154129,-23.04627542,19.58864087,0.384488205
373,0.834417,259,42.129749,84.64822761,0.22034761,-22.6862137,20.67342358,0.384482167
374,0.833936,247,29.115605,61.50579559,0.21685191,-21.88240877,20.99922411,0.381477978
375,0.833455,266,-40.530739,-26.99855487,0.435022402,-22.17179821,20.9536075,0.383743413
376,0.832974,267,36.927144,64.86941575,0.196730392,-21.29702386,20.82800488,0.380655687
377,0.832493,248,8.273983,26.59912706,0.404455471,-20.80245145,21.42191339,0.38028795
378,0.832012,252,-17.746563,9.994118199,0.426013162,-20.59135843,21.73487812,0.380333547
379,0.831531,266,46.37488,90.06605701,0.233578133,-19.64278471,22.35210042,0.377660978
380,0.83105,251,59.397151,92.16001763,0.193765455,-18.76977035,23.48958954,0.376316166
381,0.830569,281,37.106384,78.80399082,0.230985773,-18.16763801,24.54109033,0.375701313
382,0.830088,258,9.521436,24.94903085,0.406410343,-17.79615505,25.02888108,0.376667909
383,0.829607,272,-7.606403,4.652914543,0.382919898,-17.48831875,25.29723975,0.376013184
384,0.829126,252,-4.772051,16.76520185,0.425883832,-17.06954912,24.51082802,0.375263758
385,0.828645,249,4.581617,16.49780863,0.411529644,-16.94829448,24.92567398,0.377368854
386,0.828164,233,9.364114,28.23354012,0.407672559,-16.35450724,24.32467169,0.376444119
387,0.827683,257,30.967495,55.1628512,0.204234516,-15.54399247,24.08857698,0.373478065
388,0.827202,267,7.322559,33.00559595,0.428949223,-15.38501159,24.68224603,0.374643481
389,0.826721,260,63.679016,103.2497915,0.21252051,-14.4782198,25.79797596,0.373520422
390,0.82624,261,-3.672169,21.70229338,0.287817853,-14.32956988,26.27281165,0.373335373
391,0.825759,278,28.533662,71.49288235,0.216790867,-13.56758937,26.42356379,0.370469536
392,0.825278,254,-38.334128,-30.04214004,0.38460318,-13.44705171,25.59236218,0.369276778
393,0.824797,245,54.608304,89.81099596,0.200757391,-12.55425428,26.42018817,0.366911897
394,0.824316,251,3.287669,23.91544708,0.435287297,-12.04159653,26.28825161,0.366243565
395,0.823835,273,34.383337,89.18778378,0.219822258,-11.25785556,26.41535979,0.363405659
396,0.823354,274,7.209231,25.46193096,0.255490912,-10.80936455,26.32787938,0.36143968
397,0.822873,249,8.707252,30.97439701,0.272128092,-10.49854548,26.9173719,0.36058585
398,0.822392,258,-34.635362,-21.45849464,0.41924209,-10.36179442,25.77684135,0.359759795
399,0.821911,263,-42.034105,-28.60792902,0.43226631,-10.41616014,25.25160759,0.359770399
400,0.82143,249,57.440821,83.46203953,0.184308017,-9.37423211,25.86818508,0.356606104
401,0.820949,254,-37.238836,-27.20395525,0.401485947,-9.44212038,25.81797505,0.357208773
402,0.820468,235,57.890958,88.36451444,0.211986765,-8.57035506,26.91177476,0.356019216
403,0.819987,228,6.997992,25.46193096,0.284778676,-8.00084498,27.05130189,0.353851875
404,0.819506,226,-43.445782,-32.15968819,0.435388623,-8.19605191,26.79761047,0.355104859
405,0.819025,234,51.822596,79.21269679,0.159869867,-7.21604948,27.07663526,0.351653328
406,0.818544,252,38.767297,80.85109091,0.233772742,-6.32662853,27.03119674,0.348973576
407,0.818063,258,14.647457,31.35775862,0.297115041,-5.8048136,27.04705065,0.347683888
408,0.817582,266,36.142302,77.88815259,0.206585679,-4.96411318,27.53750301,0.344843472
409,0.817101,239,15.039098,40.30821918,0.267216627,-4.72461852,28.20529124,0.345081794
410,0.81662,230,-36.124377,-26.34608851,0.375897755,-5.02746944,28.22125284,0.346143247
411,0.816139,227,56.662168,91.27243187,0.237342444,-3.9802251,28.18199475,0.343485344
412,0.815658,269,-39.050249,-29.1547595,0.405907461,-3.87896641,27.64351119,0.342538182
413,0.815177,271,-38.205688,-25.93134632,0.420722649,-3.79743701,26.47177986,0.341719881
414,0.814696,248,41.226033,78.77232272,0.217489367,-3.18863289,27.47302628,0.340743478
415,0.814215,256,9.847271,29.8525561,0.267365739,-3.0461608,28.09729842,0.339999307
416,0.813734,244,-40.608534,-27.90285986,0.412942885,-3.05463131,27.44892534,0.339465828
417,0.813253,264,22.298844,62.0387963,0.235262449,-2.406944,27.75406622,0.337192964
418,0.812772,269,4.851692,24.6935961,0.364379068,-1.91586853,27.27167008,0.335763713
419,0.812291,237,-3.467622,22.57633047,0.429885213,-1.4420642,26.86282367,0.334977758
420,0.81181,254,-31.656981,-11.02920969,0.4287583,-1.71253413,27.01102497,0.336412226
421,0.811329,236,-0.906202,12.91146787,0.401894467,-1.67433948,27.45563148,0.337395767
422,0.810848,271,17.310173,56.53930277,0.222457335,-1.02839161,27.72497216,0.334604477
423,0.810367,252,4.569148,32.17837664,0.419817993,-0.46857094,27.13403161,0.333661364
424,0.809886,245,-3.817845,12.91146787,0.422710544,-0.22244491,27.12428156,0.333652346
425,0.809405,263,5.945751,30.69873183,0.234661854,0.33498059,26.59793554,0.330922919
426,0.808924,253,49.453855,81.66753574,0.19647818,0.71911723,27.74252813,0.33032228
427,0.808443,276,7.719504,30.60428493,0.287454764,1.19792607,27.71526761,0.328536897
428,0.807962,269,11.048132,22.10747996,0.2428779,1.07211035,28.26438861,0.32840698
429,0.807481,264,-40.607131,-28.5558509,0.420281157,1.13263469,27.11368459,0.327539041
430,0.807,231,-34.822332,-24.66432867,0.364405284,0.93123833,26.92997164,0.328749188
431,0.806519,256,56.862156,93.60462564,0.216122656,2.00259806,27.13824951,0.325871316
432,0.806038,259,-43.306012,-31.00860932,0.43392543,1.54891436,27.11892039,0.327487457
433,0.805557,244,30.698232,61.50579559,0.207745124,2.36999578,26.8077164,0.324423919
434,0.805076,253,-39.995218,-27.94224867,0.431097044,2.34516294,26.3513197,0.324604033
435,0.804595,270,4.792602,22.34693878,0.287586875,2.78557283,26.18851369,0.322935395
436,0.804114,281,-26.251178,-8.416402748,0.413882898,2.47836957,26.35059367,0.324653408
437,0.803633,269,19.437911,33.32233296,0.214020695,2.7372247,26.87418696,0.324401203
438,0.803152,289,-45.578203,-31.76351553,0.45578198,2.78225027,25.65273688,0.323878609
439,0.802671,255,24.75693,52.88389738,0.211482913,3.30131295,25.84367132,0.321292306
440,0.80219,243,1.006997,17.15238607,0.397976825,3.67570707,26.25290868,0.321235316
441,0.801709,266,61.037469,85.71052601,0.184377024,4.72735526,27.42497786,0.318611575
442,0.801228,270,-44.079873,-31.13887913,0.448858963,3.82507711,26.16652929,0.32074955
443,0.800747,227,32.789087,51.73160173,0.224988587,4.24660917,26.66072969,0.319057547
444,0.800266,240,22.164659,60.90575033,0.256499435,4.77434335,27.34189889,0.317411421
445,0.799785,258,-0.310103,21.76515885,0.296564542,4.75438572,27.24187345,0.317312152
446,0.799304,245,-34.377639,-31.62279548,0.354380819,4.8254694,27.23745832,0.316579505
447,0.798823,263,-1.886441,20.36188935,0.281809094,5.18206274,27.7143305,0.315292042
448,0.798342,251,-35.916857,-28.5558509,0.374818017,4.77603626,27.20114881,0.315673216
449,0.797861,236,-8.250757,4.479805787,0.410463289,5.11288071,27.56350966,0.315566018
450,0.79738,277,-46.032529,-31.23374366,0.469181642,4.10552096,26.35306226,0.318310618
451,0.796899,265,48.577491,83.33333333,0.19893883,3.90277585,26.12852813,0.318369477
452,0.796418,259,-1.568189,17.15238607,0.447379404,3.75498028,25.99476133,0.32086427
453,0.795937,264,-5.095687,20.89285461,0.306145642,3.0225701,25.32308699,0.322129122
454,0.795456,242,2.746693,26.39741314,0.283706552,3.45671161,25.88511622,0.320808915
455,0.794975,258,27.940861,51.73160173,0.195016266,3.77930855,26.33214826,0.319243057
456,0.794494,249,-41.837276,-28.98480104,0.42610893,3.74376776,26.25245482,0.319244626
457,0.794013,278,62.518477,82.46091094,0.177446548,4.83542671,27.40998516,0.316331193
458,0.793532,259,-20.602432,-5.017123249,0.400876702,5.08485873,27.68672874,0.315785398
459,0.793051,307,10.978643,36.39534213,0.205363273,5.20339689,27.80535784,0.314907442
460,0.79257,262,8.404216,29.61234703,0.293865738,5.70682325,28.39589383,0.313544765
461,0.792089,249,2.66436,14.0858813,0.387688664,5.67400985,28.17960515,0.31456822
462,0.791608,231,-40.211567,-30.59000175,0.41973492,4.81594172,27.0090505,0.316862426
463,0.791127,268,-40.428141,-27.78499744,0.426617917,4.40633087,26.5199973,0.31701843
464,0.790646,246,-40.550526,-26.52985158,0.432866809,4.36186015,26.53181963,0.317459386
465,0.790165,243,-37.639681,-26.52985158,0.412414849,3.94038118,25.95090142,0.318889424
466,0.789684,239,69.737334,83.65127742,0.207065568,4.73287564,26.72650641,0.317038952
467,0.789203,275,-32.60439,-22.61816892,0.340959622,4.27404081,26.16734968,0.318130983
468,0.788722,246,-25.784396,-5.543475876,0.434543414,3.97609324,25.86859286,0.319642528
469,0.788241,233,49.750414,82.07501173,0.223225863,4.03164458,25.90122084,0.319993814
470,0.78776,249,7.045888,34.20997232,0.204294788,3.56928818,25.42803562,0.319976866
471,0.787279,248,-42.469705,-31.76351553,0.425125416,3.49763427,25.42668356,0.320566816
472,0.786798,249,-4.79334,14.64258773,0.374829285,3.76228861,25.74752889,0.320493567
473,0.786317,299,-35.420786,-25.6138861,0.36040317,2.98678326,24.64490775,0.321894123
474,0.785836,268,52.357747,80.57318766,0.177992878,3.21920468,24.83558168,0.321505533
475,0.785355,244,-17.604754,-7.839368043,0.366493871,3.44846453,25.02717354,0.320820247
476,0.784874,247,12.581784,33.79045356,0.367374974,3.20501093,24.71638392,0.322526693
477,0.784393,276,38.870169,88.06028851,0.222942402,3.51097279,25.33099554,0.320711562
478,0.783912,225,16.280477,32.22461034,0.282434769,3.85124319,25.55330046,0.319275778
479,0.783431,257,50.502251,103.0657772,0.221992298,3.8925169,25.68329766,0.31915992
480,0.78295,228,13.545715,28.49892233,0.240709738,3.43400254,25.04668671,0.319629363
481,0.782469,262,-35.271296,-27.55424,0.395875703,2.71022574,23.9831044,0.321278262
482,0.781988,256,52.238352,87.564877,0.199234721,3.1373949,24.60926286,0.319206506
483,0.781507,249,9.422362,32.70121404,0.292106181,3.30768255,24.88974585,0.318298369
484,0.781026,241,17.867288,33.00559595,0.402024719,3.53407594,25.0521498,0.318059778
485,0.780545,233,-42.00435,-32.34657776,0.432462053,3.06821627,24.56370593,0.318269102
486,0.780064,254,0.974915,19.37047615,0.341020344,2.98432428,24.47507529,0.31760258
487,0.779583,244,5.003838,21.02008288,0.257569467,2.72468771,24.13364761,0.318135929
488,0.779102,265,-40.789904,-30.04214004,0.40850971,2.24356308,23.50317025,0.317931534
489,0.778621,269,-6.224782,22.34693878,0.313678756,1.5445251,22.69414172,0.318943116
490,0.77814,260,-42.660958,-31.03258297,0.436702261,1.15463721,22.16679296,0.320431961
491,0.777659,227,-36.73182,-19.13092262,0.420580164,0.50198239,21.26055491,0.322469854
492,0.777178,243,13.682654,45.89473684,0.21488238,1.02215021,22.01992368,0.320772646
493,0.776697,239,5.619832,26.26675968,0.273536961,0.53226549,21.38448131,0.321500441
494,0.776216,259,9.641216,28.49892233,0.260763354,0.59580096,21.43031607,0.319755202
495,0.775735,258,-36.209539,-21.58889433,0.41706153,-0.1101278,20.32254929,0.321727595
496,0.775254,234,5.890162,21.1959941,0.423027,-0.12331849,20.27988992,0.323402955
497,0.774773,236,50.250208,81.03737629,0.225726666,0.29211107,20.78051971,0.322938941
498,0.774292,262,-0.017973,17.92056246,0.390378828,0.63828496,21.17431028,0.322650309
499,0.773811,262,-42.981366,-31.15927776,0.43920496,0.62881235,21.14879679,0.322719695
500,0.77333,253,3.369154,15.88928042,0.320343284,0.08809568,20.4730692,0.324080048
501,0.772849,240,-36.864898,-25.6138861,0.384945072,0.09183506,20.48896989,0.323914639
502,0.772368,247,3.501501,30.31208269,0.230477625,-0.45205951,19.90844558,0.324099548
503,0.771887,251,-42.525647,-32.76186056,0.42550872,-0.9472959,19.32620766,0.325506848
504,0.771406,243,9.378423,45.89473684,0.216389253,-0.41905385,20.10675191,0.323316854
505,0.770925,234,-36.448483,-25.50971713,0.374644183,-1.30176464,19.05952777,0.325464597
506,0.770444,239,60.121875,105.7867465,0.236165777,-1.08821886,19.30888433,0.325488528
507,0.769963,232,45.18703,78.77232272,0.188622373,-0.78282313,19.78302997,0.324403601
508,0.769482,246,7.911287,28.84291667,0.407209008,-1.06513328,19.29257761,0.326409834
509,0.769001,251,44.955932,78.09116308,0.200245107,-0.76596494,19.67040705,0.325740119
510,0.76852,257,-37.542658,-25.93134632,0.41422663,-0.78014775,19.67455447,0.326123408
511,0.768039,241,-35.100659,-23.17600735,0.374285141,-1.69777602,18.53007008,0.327492835
512,0.767558,253,-42.112899,-32.21456941,0.4216019,-1.72840252,18.49947198,0.327649779
513,0.767077,237,-17.648802,-3.630910495,0.390511866,-1.52283366,18.72247634,0.327347671
